Awnd,CRIME,Date1,Fmtm,Number of Records,OCC DATE,Person,Pgtm,Prcp,Property,Population,Snow,Snwd,Society,Tavg,Tmax,Tmin,Wdf2,Wdf5,Wesd,Wsf2,Wsf5,Wt01,Wt02,Wt03,Wt04,Wt05,Wt07,Wt08,Wt09,Wt11,Wt13,Wt14,Wt16,Wt17,Wt18,Wt19,Wt21,Wt22,Year1,Call Total,Date,Day,Dispatch,Month,Onview,Quarter,Weekday,Year
3.8,116,3/8/2015,,1,03/08/2015,10,,0,93,683700,0,0,13,50,63,39,290,310,,8.9,12.1,1,,,,,,,,,,,,,,,,,2015,877,03/08/2015,8,589,3,288,1,1,2015
4.03,107,3/9/2015,,1,03/09/2015,11,,0,83,683700,0,0,13,50,58,40,210,240,,12.1,14.1,1,,,,,,,,,,,,,,,,,2015,1037,03/09/2015,9,640,3,397,1,2,2015
5.82,123,3/10/2015,,1,03/10/2015,13,,0.03,79,683700,0,0,31,47,56,41,210,220,,14.1,18.1,1,1,,,,,,,,,,,,,,,,2015,1001,03/10/2015,10,600,3,401,1,3,2015
6.93,118,3/11/2015,,1,03/11/2015,12,,0.1,91,683700,0,0,15,53,58,48,210,140,,13,16.1,1,,,,,,,,,,,,,,,,,2015,993,03/11/2015,11,589,3,404,1,4,2015
7.16,123,3/12/2015,,1,03/12/2015,14,,0,81,683700,0,0,28,55,64,49,190,190,,17,21.9,,,,,,,,,,,,,,,,,,2015,1017,03/12/2015,12,609,3,408,1,5,2015
4.92,143,3/13/2015,,1,03/13/2015,16,,0.08,113,683700,0,0,14,55,63,46,10,150,,13,17,,,,,,,,,,,,,,,,,,2015,1114,03/13/2015,13,657,3,457,1,6,2015
8.5,136,3/14/2015,,1,03/14/2015,14,,0.67,112,683700,0,0,10,56,57,49,200,200,,21,25.9,1,,,,,,,,,,,,,,,,,2015,951,03/14/2015,14,643,3,308,1,7,2015
9.4,105,3/15/2015,,1,03/15/2015,8,,2.2,86,683700,0,0,11,49,51,43,200,190,,31.1,38.9,1,,,,,,,,,,,,,,,,,2015,766,03/15/2015,15,537,3,229,1,1,2015
6.71,113,3/16/2015,,1,03/16/2015,8,,0.04,85,683700,0,0,20,47,57,43,350,300,,15,25.9,1,,,,,,,,,,,,,,,,,2015,999,03/16/2015,16,643,3,356,1,2,2015
5.82,121,3/17/2015,,1,03/17/2015,15,,0.03,91,683700,0,0,15,48,56,40,160,230,,15,18.1,,,,,,,,,,,,,,,,,,2015,1084,03/17/2015,17,652,3,432,1,3,2015
5.59,127,3/18/2015,,1,03/18/2015,9,,0,102,683700,0,0,16,51,60,45,120,190,,10.1,15,,,,,,,,,,,,,,,,,,2015,1063,03/18/2015,18,628,3,435,1,4,2015
4.25,145,3/19/2015,,1,03/19/2015,9,,0,108,683700,0,0,28,52,60,47,130,230,,10.1,12.1,,,,,,,,,,,,,,,,,,2015,1077,03/19/2015,19,657,3,420,1,5,2015
4.25,124,3/20/2015,,1,03/20/2015,11,,0.16,106,683700,0,0,7,53,57,48,80,80,,10.1,14.1,,,,,,,,,,,,,,,,,,2015,1009,03/20/2015,20,630,3,379,1,6,2015
10.51,128,3/21/2015,,1,03/21/2015,5,,0.15,106,683700,0,0,17,51,56,47,200,220,,23,32,1,,,,,,,,,,,,,,,,,2015,980,03/21/2015,21,600,3,380,1,7,2015
5.14,125,3/22/2015,,1,03/22/2015,10,,0.04,105,683700,0,0,10,48,53,43,100,240,,15,18.1,,,,,,,,,,,,,,,,,,2015,895,03/22/2015,22,520,3,375,1,1,2015
6.26,111,3/23/2015,,1,03/23/2015,6,,0.32,93,683700,0,0,12,46,52,42,220,210,,19.9,25.9,1,1,,,,,,,,,,,,,,,,2015,944,03/23/2015,23,556,3,388,1,2,2015
8.72,129,3/24/2015,,1,03/24/2015,4,,0.3,116,683700,0,0,9,47,55,43,210,200,,19.9,23,1,,,,,,,,,,,,,,,,,2015,1049,03/24/2015,24,640,3,409,1,3,2015
9.84,128,3/25/2015,,1,03/25/2015,8,,0.2,100,683700,0,0,20,50,58,45,200,190,,17,23,1,,,,,,,,,,,,,,,,,2015,991,03/25/2015,25,565,3,426,1,4,2015
4.92,122,3/26/2015,,1,03/26/2015,11,,0,100,683700,0,0,11,57,69,50,200,360,,13,15,,,,,,,,,,,,,,,,,,2015,1103,03/26/2015,26,659,3,444,1,5,2015
8.95,135,3/27/2015,,1,03/27/2015,3,,0.04,119,683700,0,0,13,58,65,48,220,240,,21.9,30,1,,,,,,,,,,,,,,,,,2015,1126,03/27/2015,27,665,3,461,1,6,2015
12.75,117,3/28/2015,,1,03/28/2015,11,,0,100,683700,0,0,6,54,60,49,220,220,,23.9,33.1,,,,,,,,,,,,,,,,,,2015,951,03/28/2015,28,643,3,308,1,7,2015
6.71,93,3/29/2015,,1,03/29/2015,12,,0,74,683700,0,0,7,53,60,48,220,170,,14.1,19.9,,,,,,,,,,,,,,,,,,2015,847,03/29/2015,29,582,3,265,1,1,2015
6.49,106,3/30/2015,,1,03/30/2015,12,,0.07,81,683700,0,0,13,56,64,51,220,230,,13,17,1,,,,,,,,,,,,,,,,,2015,984,03/30/2015,30,599,3,385,1,2,2015
9.4,130,3/31/2015,,1,03/31/2015,10,,0.04,108,683700,0,0,12,53,55,43,220,200,,25.1,36,1,,,,,,,,,,,,,,,,,2015,1055,03/31/2015,31,648,3,407,1,3,2015
7.16,120,4/1/2015,,1,04/01/2015,13,,0.2,101,683700,0,0,6,47,55,42,210,210,,19.9,23,1,,1,,,,,,,,,,,,,,,2015,1064,04/01/2015,1,660,4,404,2,4,2015
5.37,87,4/2/2015,,1,04/02/2015,5,,0,75,683700,0,0,7,47,56,42,250,200,,10.1,15,,,,,,,,,,,,,,,,,,2015,1058,04/02/2015,2,631,4,427,2,5,2015
8.05,128,4/3/2015,,1,04/03/2015,6,,0.06,108,683700,0,0,14,47,52,41,190,200,,19.9,25.1,1,,,,,,,,,,,,,,,,,2015,1003,04/03/2015,3,622,4,381,2,6,2015
3.8,108,4/4/2015,,1,04/04/2015,14,,0,86,683700,0,0,8,46,55,39,200,280,,12.1,15,,,,,,,,,,,,,,,,,,2015,1018,04/04/2015,4,679,4,339,2,7,2015
5.37,109,4/5/2015,,1,04/05/2015,9,,0,89,683700,0,0,11,48,62,37,10,240,,8.9,19.9,,,,,,,,,,,,,,,,,,2015,972,04/05/2015,5,605,4,367,2,1,2015
7.83,81,4/6/2015,,1,04/06/2015,9,,0.04,67,683700,0,0,5,49,57,44,180,240,,14.1,17,,,,,,,,,,,,,,,,,,2015,947,04/06/2015,6,595,4,352,2,2,2015
8.72,104,4/7/2015,,1,04/07/2015,10,,0.02,82,683700,0,0,12,49,58,44,10,350,,16.1,21,,,,,,,,,,,,,,,,,,2015,996,04/07/2015,7,579,4,417,2,3,2015
3.8,114,4/8/2015,,1,04/08/2015,10,,0,94,683700,0,0,10,51,63,43,290,260,,16.1,21,,,,,,,,,,,,,,,,,,2015,997,04/08/2015,8,635,4,362,2,4,2015
5.14,108,4/9/2015,,1,04/09/2015,12,,0,91,683700,0,0,5,51,63,43,110,110,,17,19.9,,,,,,,,,,,,,,,,,,2015,1015,04/09/2015,9,656,4,359,2,5,2015
10.29,133,4/10/2015,,1,04/10/2015,8,,0.43,112,683700,0,0,13,53,57,46,230,220,,23,33.1,1,,,,,,,,,,,,,,,,,2015,999,04/10/2015,10,643,4,356,2,6,2015
14.54,118,4/11/2015,,1,04/11/2015,14,,0,95,683700,0,0,9,48,53,42,200,220,,25.1,33.1,,,,,,,,,,,,,,,,,,2015,946,04/11/2015,11,604,4,342,2,7,2015
8.05,107,4/12/2015,,1,04/12/2015,13,,0,82,683700,0,0,12,47,56,42,210,230,,16.1,21,,,,,,,,,,,,,,,,,,2015,810,04/12/2015,12,599,4,211,2,1,2015
8.05,115,4/13/2015,,1,04/13/2015,12,,0.55,93,683700,0,0,10,48,53,39,190,200,,21,23.9,1,,,,,,,,,,,,,,,,,2015,863,04/13/2015,13,528,4,335,2,2,2015
7.38,109,4/14/2015,,1,04/14/2015,6,,0.13,96,683700,0,0,7,42,53,37,200,210,,16.1,19.9,,,,,,,,,,,,,,,,,,2015,881,04/14/2015,14,551,4,330,2,3,2015
5.37,90,4/15/2015,,1,04/15/2015,10,,0,76,683700,0,0,4,45,57,38,320,290,,12.1,15,,,,,,,,,,,,,,,,,,2015,1009,04/15/2015,15,603,4,406,2,4,2015
6.93,109,4/16/2015,,1,04/16/2015,12,,0,86,683700,0,0,11,51,64,39,340,340,,15,18.1,,,,,,,,,,,,,,,,,,2015,968,04/16/2015,16,618,4,350,2,5,2015
8.05,131,4/17/2015,,1,04/17/2015,3,,0,118,683700,0,0,10,55,66,43,10,10,,21,25.1,,,,,,,,,,,,,,,,,,2015,1142,04/17/2015,17,727,4,415,2,6,2015
8.72,109,4/18/2015,,1,04/18/2015,7,,0,97,683700,0,0,5,56,66,47,360,360,,16.1,19.9,,,,,,,,,,,,,,,,,,2015,1025,04/18/2015,18,648,4,377,2,7,2015
8.05,107,4/19/2015,,1,04/19/2015,14,,0,83,683700,0,0,10,57,70,47,350,340,,15,18.1,,,,,,,,,,,,,,,,,,2015,914,04/19/2015,19,606,4,308,2,1,2015
5.82,134,4/20/2015,,1,04/20/2015,11,,0,113,683700,0,0,10,59,73,46,50,40,,16.1,19.9,,,,,,,,,,,,,,,,,,2015,1023,04/20/2015,20,644,4,379,2,2,2015
7.61,97,4/21/2015,,1,04/21/2015,9,,0.22,74,683700,0,0,14,59,63,44,40,40,,21,25.9,1,,,,,,,,,,,,,,,,,2015,962,04/21/2015,21,633,4,329,2,3,2015
5.14,134,4/22/2015,,1,04/22/2015,14,,0,97,683700,0,0,23,48,60,41,210,190,,13,15,,,,,,,,,,,,,,,,,,2015,968,04/22/2015,22,620,4,348,2,4,2015
9.17,120,4/23/2015,,1,04/23/2015,9,,0.12,98,683700,0,0,13,49,54,44,220,120,,17,25.9,1,,,,,,,,,,,,,,,,,2015,960,04/23/2015,23,631,4,329,2,5,2015
11.18,94,4/24/2015,,1,04/24/2015,4,,0.13,85,683700,0,0,5,47,54,43,220,210,,21.9,28,1,,,,,,,,,,,,,,,,,2015,1052,04/24/2015,24,626,4,426,2,6,2015
6.71,111,4/25/2015,,1,04/25/2015,5,,0.05,99,683700,0,0,7,48,56,42,290,300,,14.1,18.1,1,,,,,,,,,,,,,,,,,2015,981,04/25/2015,25,601,4,380,2,7,2015
6.04,91,4/26/2015,,1,04/26/2015,12,,0,71,683700,0,0,8,48,60,40,180,200,,13,18.1,1,,,,,,,,,,,,,,,,,2015,919,04/26/2015,26,611,4,308,2,1,2015
5.14,117,4/27/2015,,1,04/27/2015,10,,0.01,101,683700,0,0,6,58,77,51,130,300,,13,15,1,,,,,,,,,,,,,,,,,2015,1055,04/27/2015,27,664,4,391,2,2,2015
9.62,125,4/28/2015,,1,04/28/2015,8,,0.07,104,683700,0,0,13,60,60,48,30,220,,19.9,25.9,1,,,,,,,,,,,,,,,,,2015,966,04/28/2015,28,633,4,333,2,3,2015
10.51,108,4/29/2015,,1,04/29/2015,11,,0,89,683700,0,0,8,51,61,45,220,220,,18.1,23,,,,,,,,,,,,,,,,,,2015,949,04/29/2015,29,625,4,324,2,4,2015
4.7,120,4/30/2015,,1,04/30/2015,13,,0,93,683700,0,0,14,53,63,46,30,220,,12.1,23,,,,,,,,,,,,,,,,,,2015,977,04/30/2015,30,602,4,375,2,5,2015
8.28,125,5/1/2015,,1,05/01/2015,9,,0,106,683700,0,0,10,56,65,48,40,50,,17,21.9,,,,,,,,,,,,,,,,,,2015,885,05/01/2015,1,651,5,234,2,6,2015
8.28,103,5/2/2015,,1,05/02/2015,10,,0,88,683700,0,0,5,55,65,46,360,320,,16.1,19.9,,,,,,,,,,,,,,,,,,2015,910,05/02/2015,2,644,5,266,2,7,2015
5.82,94,5/3/2015,,1,05/03/2015,9,,0,81,683700,0,0,4,56,69,46,290,290,,12.1,15,,,,,,,,,,,,,,,,,,2015,851,05/03/2015,3,596,5,255,2,1,2015
11.63,93,5/4/2015,,1,05/04/2015,7,,0,81,683700,0,0,5,56,63,45,220,230,,23,32,,,,,,,,,,,,,,,,,,2015,1003,05/04/2015,4,621,5,382,2,2,2015
11.41,113,5/5/2015,,1,05/05/2015,6,,0.24,97,683700,0,0,10,52,58,45,30,210,,21,30,1,,,,,,,,,,,,,,,,,2015,956,05/05/2015,5,623,5,333,2,3,2015
5.82,112,5/6/2015,,1,05/06/2015,13,,0,92,683700,0,0,7,50,62,45,10,10,,18.1,23.9,1,,,,,,,,,,,,,,,,,2015,976,05/06/2015,6,586,5,390,2,4,2015
6.71,115,5/7/2015,,1,05/07/2015,10,,0,99,683700,0,0,6,55,69,43,350,360,,16.1,21.9,,,,,,,,,,,,,,,,,,2015,1077,05/07/2015,7,662,5,415,2,5,2015
6.71,126,5/8/2015,,1,05/08/2015,12,,0,107,683700,0,0,7,60,75,47,350,340,,16.1,19.9,,,,,,,,,,,,,,,,,,2015,1178,05/08/2015,8,699,5,479,2,6,2015
5.82,121,5/9/2015,,1,05/09/2015,12,,0,101,683700,0,0,8,64,80,49,50,330,,12.1,14.1,,,,,,,,,,,,,,,,,,2015,1018,05/09/2015,9,672,5,346,2,7,2015
6.26,97,5/10/2015,,1,05/10/2015,13,,0,75,683700,0,0,9,62,67,52,220,220,,14.1,16.1,,,,,,,,,,,,,,,,,,2015,900,05/10/2015,10,586,5,314,2,1,2015
5.59,118,5/11/2015,,1,05/11/2015,11,,0,90,683700,0,0,17,55,57,50,190,150,,10.1,13,1,,,,,,,,,,,,,,,,,2015,977,05/11/2015,11,635,5,342,2,2,2015
7.38,112,5/12/2015,,1,05/12/2015,5,,0.17,102,683700,0,0,5,53,60,51,190,190,,15,19.9,1,,,,,,,,,,,,,,,,,2015,1024,05/12/2015,12,630,5,394,2,3,2015
6.26,128,5/13/2015,,1,05/13/2015,9,,0.16,109,683700,0,0,10,53,54,50,200,200,,14.1,17,1,,,,,,,,,,,,,,,,,2015,982,05/13/2015,13,607,5,375,2,4,2015
4.47,119,5/14/2015,,1,05/14/2015,12,,0.01,100,683700,0,0,7,53,64,49,10,350,,10.1,13,1,,,,,,,,,,,,,,,,,2015,1068,05/14/2015,14,679,5,389,2,5,2015
6.26,137,5/15/2015,,1,05/15/2015,11,,0,120,683700,0,0,6,56,68,49,240,230,,14.1,17,1,,,,,,,,,,,,,,,,,2015,1045,05/15/2015,15,665,5,380,2,6,2015
6.71,121,5/16/2015,,1,05/16/2015,12,,0,100,683700,0,0,9,56,60,52,220,220,,13,17,,,,,,,,,,,,,,,,,,2015,1041,05/16/2015,16,678,5,363,2,7,2015
4.7,116,5/17/2015,,1,05/17/2015,10,,0,96,683700,0,0,10,57,67,51,20,250,,10.1,14.1,,,,,,,,,,,,,,,,,,2015,936,05/17/2015,17,664,5,272,2,1,2015
6.71,101,5/18/2015,,1,05/18/2015,12,,0,84,683700,0,0,5,62,78,54,350,340,,14.1,17,,,,,,,,,,,,,,,,,,2015,972,05/18/2015,18,707,5,265,2,2,2015
5.82,116,5/19/2015,,1,05/19/2015,8,,0,103,683700,0,0,5,62,71,53,210,210,,8.9,13,,,,,,,,,,,,,,,,,,2015,1048,05/19/2015,19,662,5,386,2,3,2015
4.03,105,5/20/2015,,1,05/20/2015,13,,0,81,683700,0,0,11,58,74,51,350,260,,10.1,15,1,1,,,,,,,,,,,,,,,,2015,1037,05/20/2015,20,638,5,399,2,4,2015
4.7,136,5/21/2015,,1,05/21/2015,10,,0,117,683700,0,0,9,64,78,53,200,220,,14.1,18.1,,,,,,,,,,,,,,,,,,2015,1065,05/21/2015,21,668,5,397,2,5,2015
8.28,124,5/22/2015,,1,05/22/2015,12,,0,110,683700,0,0,2,61,62,53,200,220,,14.1,32,,,,,,,,,,,,,,,,,,2015,1103,05/22/2015,22,693,5,410,2,6,2015
5.82,122,5/23/2015,,1,05/23/2015,15,,0,102,683700,0,0,5,56,61,53,220,270,,8.9,13,,,,,,,,,,,,,,,,,,2015,979,05/23/2015,23,615,5,364,2,7,2015
6.04,109,5/24/2015,,1,05/24/2015,12,,0,87,683700,0,0,10,57,64,52,260,180,,12.1,14.1,,,,,,,,,,,,,,,,,,2015,908,05/24/2015,24,588,5,320,2,1,2015
6.04,98,5/25/2015,,1,05/25/2015,10,,0,78,683700,0,0,10,56,60,52,210,230,,13,16.1,,,,,,,,,,,,,,,,,,2015,904,05/25/2015,25,586,5,318,2,2,2015
4.7,119,5/26/2015,,1,05/26/2015,12,,0,99,683700,0,0,8,58,71,53,280,290,,13,16.1,,,,,,,,,,,,,,,,,,2015,910,05/26/2015,26,623,5,287,2,3,2015
4.03,110,5/27/2015,,1,05/27/2015,9,,0,92,683700,0,0,9,63,76,53,290,290,,12.1,15,,,,,,,,,,,,,,,,,,2015,1119,05/27/2015,27,684,5,435,2,4,2015
4.7,88,5/28/2015,,1,05/28/2015,8,,0,72,683700,0,0,8,66,82,54,20,20,,13,15,,,,,,,,,,,,,,,,,,2015,1027,05/28/2015,28,606,5,421,2,5,2015
5.59,129,5/29/2015,,1,05/29/2015,13,,0,107,683700,0,0,9,68,79,55,210,220,,12.1,14.1,,,,,,,,,,,,,,,,,,2015,1196,05/29/2015,29,738,5,458,2,6,2015
5.59,126,5/30/2015,,1,05/30/2015,11,,0,107,683700,0,0,8,61,73,50,210,190,,13,17,,,,,,,,,,,,,,,,,,2015,1082,05/30/2015,30,684,5,398,2,7,2015
4.92,105,5/31/2015,,1,05/31/2015,11,,0,91,683700,0,0,3,62,77,53,10,360,,14.1,17,,,,,,,,,,,,,,,,,,2015,981,05/31/2015,31,680,5,301,2,1,2015
7.61,119,6/1/2015,,1,06/01/2015,12,,0.18,101,683700,0,0,6,60,61,53,210,210,,16.1,21.9,1,,,,,,,,,,,,,,,,,2015,1103,06/01/2015,1,695,6,408,2,2,2015
11.18,101,6/2/2015,,1,06/02/2015,10,,0.02,84,683700,0,0,7,58,64,55,190,210,,19.9,25.9,,,,,,,,,,,,,,,,,,2015,1085,06/02/2015,2,648,6,437,2,3,2015
6.71,81,6/3/2015,,1,06/03/2015,6,,0,68,683700,0,0,7,58,68,53,20,30,,14.1,16.1,,,,,,,,,,,,,,,,,,2015,1034,06/03/2015,3,617,6,417,2,4,2015
8.72,125,6/4/2015,,1,06/04/2015,16,,0,99,683700,0,0,10,61,73,53,340,340,,15,19.9,,,,,,,,,,,,,,,,,,2015,1090,06/04/2015,4,694,6,396,2,5,2015
9.62,101,6/5/2015,,1,06/05/2015,7,,0,84,683700,0,0,10,66,80,55,340,340,,21.9,28,,,,,,,,,,,,,,,,,,2015,1153,06/05/2015,5,727,6,426,2,6,2015
5.82,95,6/6/2015,,1,06/06/2015,6,,0,79,683700,0,0,10,69,85,56,360,360,,16.1,21.9,,,,,,,,,,,,,,,,,,2015,1060,06/06/2015,6,699,6,361,2,7,2015
7.16,116,6/7/2015,,1,06/07/2015,13,,0,93,683700,0,0,10,74,88,60,360,360,,15,21,,,,,,,,,,,,,,,,,,2015,1106,06/07/2015,7,747,6,359,2,1,2015
7.83,120,6/8/2015,,1,06/08/2015,9,,0,100,683700,0,0,11,74,87,58,20,10,,16.1,21.9,,,,,,,,,,,,,,,,,,2015,1133,06/08/2015,8,686,6,447,2,2,2015
6.04,125,6/9/2015,,1,06/09/2015,25,,0,91,683700,0,0,9,72,84,58,340,30,,15,17,,,,,,,,,,,,,,,,,,2015,1117,06/09/2015,9,764,6,353,2,3,2015
6.71,106,6/10/2015,,1,06/10/2015,7,,0,94,683700,0,0,5,65,78,52,200,210,,13,16.1,,,,,,,,,,,,,,,,,,2015,1183,06/10/2015,10,738,6,445,2,4,2015
7.83,118,6/11/2015,,1,06/11/2015,11,,0,99,683700,0,0,8,63,76,52,50,40,,21,25.9,,,,,,,,,,,,,,,,,,2015,1150,06/11/2015,11,726,6,424,2,5,2015
5.14,125,6/12/2015,,1,06/12/2015,11,,0,104,683700,0,0,10,61,68,53,60,60,,16.1,19.9,,,,,,,,,,,,,,,,,,2015,1209,06/12/2015,12,738,6,471,2,6,2015
5.82,129,6/13/2015,,1,06/13/2015,10,,0,111,683700,0,0,8,60,75,49,360,290,,12.1,16.1,,,,,,,,,,,,,,,,,,2015,1082,06/13/2015,13,727,6,355,2,7,2015
8.28,118,6/14/2015,,1,06/14/2015,9,,0,99,683700,0,0,10,66,82,53,40,340,,15,18.1,,,,,,,,,,,,,,,,,,2015,1091,06/14/2015,14,735,6,356,2,1,2015
7.83,139,6/15/2015,,1,06/15/2015,9,,0,119,683700,0,0,11,71,86,61,30,30,,14.1,17,,,,,,,1,,,,,,,,,,,2015,1167,06/15/2015,15,773,6,394,2,2,2015
6.71,118,6/16/2015,,1,06/16/2015,11,,0,91,683700,0,0,16,64,73,52,210,270,,13,17,,,,,,,,,,,,,,,,,,2015,1181,06/16/2015,16,740,6,441,2,3,2015
6.93,126,6/17/2015,,1,06/17/2015,8,,0,103,683700,0,0,15,62,77,52,20,20,,14.1,16.1,,,,,,,,,,,,,,,,,,2015,1065,06/17/2015,17,701,6,364,2,4,2015
6.71,116,6/18/2015,,1,06/18/2015,7,,0,98,683700,0,0,11,66,76,57,20,10,,16.1,21,,,,,,,,,,,,,,,,,,2015,1092,06/18/2015,18,707,6,385,2,5,2015
7.16,125,6/19/2015,,1,06/19/2015,17,,0.02,99,683700,0,0,9,63,75,56,20,20,,16.1,19.9,1,,,,,,,,,,,,,,,,,2015,1141,06/19/2015,19,699,6,442,2,6,2015
9.62,127,6/20/2015,,1,06/20/2015,23,,0,98,683700,0,0,6,64,77,55,10,10,,21,25.1,,,,,,,,,,,,,,,,,,2015,1190,06/20/2015,20,720,6,470,2,7,2015
7.61,115,6/21/2015,,1,06/21/2015,16,,0,90,683700,0,0,9,66,78,57,10,210,,15,18.1,,,,,,,,,,,,,,,,,,2015,1000,06/21/2015,21,681,6,319,2,1,2015
5.37,97,6/22/2015,,1,06/22/2015,11,,0,79,683700,0,0,7,66,77,55,210,210,,13,16.1,,,,,,,,,,,,,,,,,,2015,1115,06/22/2015,22,767,6,348,2,2,2015
5.37,137,6/23/2015,,1,06/23/2015,20,,0,107,683700,0,0,10,64,79,53,40,30,,15,18.1,,,,,,,,,,,,,,,,,,2015,1097,06/23/2015,23,715,6,382,2,3,2015
5.82,112,6/24/2015,,1,06/24/2015,18,,0,83,683700,0,0,11,70,78,61,10,240,,12.1,14.1,,,,,,,,,,,,,,,,,,2015,1132,06/24/2015,24,734,6,398,2,4,2015
6.71,113,6/25/2015,,1,06/25/2015,8,,0,97,683700,0,0,8,71,87,60,20,290,,13,19.9,,,,,,,,,,,,,,,,,,2015,1099,06/25/2015,25,695,6,404,2,5,2015
10.51,127,6/26/2015,,1,06/26/2015,18,,0,101,683700,0,0,8,76,89,64,10,10,,17,21.9,,,,,,,,,,,,,,,,,,2015,1116,06/26/2015,26,730,6,386,2,6,2015
8.72,117,6/27/2015,,1,06/27/2015,16,,0,96,683700,0,0,5,77,92,63,340,10,,17,23,,,,,,,,,,,,,,,,,,2015,1062,06/27/2015,27,710,6,352,2,7,2015
4.7,111,6/28/2015,,1,06/28/2015,13,,0.01,94,683700,0,0,4,77,83,65,190,200,,18.1,21.9,,,,,,,,,,,,,,,,,,2015,946,06/28/2015,28,675,6,271,2,1,2015
6.04,129,6/29/2015,,1,06/29/2015,17,,0,104,683700,0,0,8,72,84,63,280,270,,12.1,15,,,,,,,,,,,,,,,,,,2015,1133,06/29/2015,29,775,6,358,2,2,2015
7.61,114,6/30/2015,,1,06/30/2015,11,,0,95,683700,0,0,8,70,87,59,40,50,,21,23.9,1,,,,,,,,,,,,,,,,,2015,1094,06/30/2015,30,748,6,346,2,3,2015
9.62,116,7/1/2015,,1,07/01/2015,12,,0,96,683700,0,0,8,76,90,63,20,360,,15,19.9,,,,,,,,,,,,,,,,,,2015,1155,07/01/2015,1,730,7,425,3,4,2015
7.61,116,7/2/2015,,1,07/02/2015,12,,0,98,683700,0,0,6,79,93,64,340,350,,16.1,23,,,,,,,,,,,,,,,,,,2015,1173,07/02/2015,2,785,7,388,3,5,2015
5.82,128,7/3/2015,,1,07/03/2015,11,,0,108,683700,0,0,9,80,92,64,300,320,,13,15,,,,,,,,,,,,,,,,,,2015,1276,07/03/2015,3,821,7,455,3,6,2015
6.49,111,7/4/2015,,1,07/04/2015,18,,0,88,683700,0,0,5,76,92,59,330,350,,15,18.1,,,,,,,,,,,,,,,,,,2015,1277,07/04/2015,4,847,7,430,3,7,2015
4.7,90,7/5/2015,,1,07/05/2015,11,,0,72,683700,0,0,7,79,91,62,350,330,,13,17,,,,,,,,,,,,,,,,,,2015,1071,07/05/2015,5,759,7,312,3,1,2015
7.16,109,7/6/2015,,1,07/06/2015,11,,0,89,683700,0,0,9,73,85,60,220,210,,15,21,,,,,,,1,,,,,,,,,,,2015,1133,07/06/2015,6,742,7,391,3,2,2015
5.37,103,7/7/2015,,1,07/07/2015,11,,0,81,683700,0,0,11,68,81,57,290,220,,12.1,17,,,,,,,,,,,,,,,,,,2015,1152,07/07/2015,7,761,7,391,3,3,2015
4.25,101,7/8/2015,,1,07/08/2015,12,,0,81,683700,0,0,8,69,86,58,290,290,,13,16.1,,,,,,,1,,,,,,,,,,,2015,1042,07/08/2015,8,671,7,371,3,4,2015
7.61,111,7/9/2015,,1,07/09/2015,11,,0,88,683700,0,0,12,71,84,58,200,200,,14.1,19.9,,,,,,,,,,,,,,,,,,2015,1153,07/09/2015,9,762,7,391,3,5,2015
8.28,120,7/10/2015,,1,07/10/2015,10,,0,96,683700,0,0,14,67,70,62,220,220,,14.1,18.1,,,,,,,,,,,,,,,,,,2015,1067,07/10/2015,10,659,7,408,3,6,2015
6.71,109,7/11/2015,,1,07/11/2015,9,,0,92,683700,0,0,8,65,72,62,240,240,,14.1,16.1,,,,,,,,,,,,,,,,,,2015,1048,07/11/2015,11,659,7,389,3,7,2015
4.92,122,7/12/2015,,1,07/12/2015,19,,0,93,683700,0,0,10,66,79,62,240,220,,12.1,16.1,,,,,,,,,,,,,,,,,,2015,973,07/12/2015,12,680,7,293,3,1,2015
6.93,118,7/13/2015,,1,07/13/2015,7,,0,101,683700,0,0,10,68,78,61,360,240,,16.1,28,,,,,,,,,,,,,,,,,,2015,1049,07/13/2015,13,726,7,323,3,2,2015
7.38,96,7/14/2015,,1,07/14/2015,10,,0,79,683700,0,0,7,69,82,61,290,30,,14.1,18.1,,,,,,,,,,,,,,,,,,2015,1021,07/14/2015,14,674,7,347,3,3,2015
7.16,122,7/15/2015,,1,07/15/2015,11,,0,100,683700,0,0,11,69,79,58,10,10,,16.1,18.1,,,,,,,,,,,,,,,,,,2015,1049,07/15/2015,15,700,7,349,3,4,2015
6.26,90,7/16/2015,,1,07/16/2015,12,,0,70,683700,0,0,8,68,79,59,60,300,,13,17,,,,,,,,,,,,,,,,,,2015,1030,07/16/2015,16,702,7,328,3,5,2015
7.38,129,7/17/2015,,1,07/17/2015,7,,0,113,683700,0,0,9,68,82,57,340,340,,18.1,23,,,,,,,,,,,,,,,,,,2015,1017,07/17/2015,17,657,7,360,3,6,2015
7.61,114,7/18/2015,,1,07/18/2015,10,,0,95,683700,0,0,9,75,92,64,340,340,,15,21.9,,,,,,,,,,,,,,,,,,2015,1133,07/18/2015,18,733,7,400,3,7,2015
7.38,100,7/19/2015,,1,07/19/2015,14,,0,80,683700,0,0,6,82,95,63,230,240,,16.1,21.9,,,,,,,,,,,,,,,,,,2015,1038,07/19/2015,19,722,7,316,3,1,2015
8.72,107,7/20/2015,,1,07/20/2015,12,,0,84,683700,0,0,11,71,80,62,200,210,,17,25.1,,,,,,,,,,,,,,,,,,2015,1014,07/20/2015,20,713,7,301,3,2,2015
